station_id,road_name,suburb,cardinal_direction_name,classification_type,year,period,traffic_count,wgs84_latitude,wgs84_longitude
T0234,Sturt Highway,Balranald,EAST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,374,-34.6745,143.571899
T0234,Sturt Highway,Balranald,EAST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,173,-34.6745,143.571899
T0234,Sturt Highway,Balranald,WEST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,582,-34.6745,143.571899
T0234,Sturt Highway,Balranald,WEST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,413,-34.6745,143.571899
T0234,Sturt Highway,Balranald,WEST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,169,-34.6745,143.571899
T0234,Sturt Highway,Balranald,BOTH,ALL VEHICLES,2018,WEEKDAYS,1244,-34.6745,143.571899
T0234,Sturt Highway,Balranald,BOTH,LIGHT VEHICLES,2018,WEEKDAYS,615,-34.6745,143.571899
T0234,Sturt Highway,Balranald,BOTH,HEAVY VEHICLES,2018,WEEKDAYS,629,-34.6745,143.571899
T0234,Sturt Highway,Balranald,EAST,ALL VEHICLES,2018,WEEKDAYS,624,-34.6745,143.571899
T0234,Sturt Highway,Balranald,EAST,LIGHT VEHICLES,2018,WEEKDAYS,305,-34.6745,143.571899
T0234,Sturt Highway,Balranald,EAST,HEAVY VEHICLES,2018,WEEKDAYS,319,-34.6745,143.571899
T0234,Sturt Highway,Balranald,WEST,ALL VEHICLES,2018,WEEKDAYS,620,-34.6745,143.571899
T0234,Sturt Highway,Balranald,WEST,LIGHT VEHICLES,2018,WEEKDAYS,310,-34.6745,143.571899
T0234,Sturt Highway,Balranald,WEST,HEAVY VEHICLES,2018,WEEKDAYS,310,-34.6745,143.571899
T0234,Sturt Highway,Balranald,BOTH,ALL VEHICLES,2018,WEEKENDS,1035,-34.6745,143.571899
T0234,Sturt Highway,Balranald,BOTH,LIGHT VEHICLES,2018,WEEKENDS,625,-34.6745,143.571899
T0234,Sturt Highway,Balranald,BOTH,HEAVY VEHICLES,2018,WEEKENDS,410,-34.6745,143.571899
T0234,Sturt Highway,Balranald,EAST,ALL VEHICLES,2018,WEEKENDS,505,-34.6745,143.571899
T0234,Sturt Highway,Balranald,EAST,LIGHT VEHICLES,2018,WEEKENDS,302,-34.6745,143.571899
T0234,Sturt Highway,Balranald,EAST,HEAVY VEHICLES,2018,WEEKENDS,203,-34.6745,143.571899
T0234,Sturt Highway,Balranald,WEST,ALL VEHICLES,2018,WEEKENDS,530,-34.6745,143.571899
T0234,Sturt Highway,Balranald,WEST,LIGHT VEHICLES,2018,WEEKENDS,323,-34.6745,143.571899
T0234,Sturt Highway,Balranald,WEST,HEAVY VEHICLES,2018,WEEKENDS,207,-34.6745,143.571899
T0236,Barrier Highway,Broken Hill,BOTH,ALL VEHICLES,2018,ALL DAYS,655,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,LIGHT VEHICLES,2018,ALL DAYS,446,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,HEAVY VEHICLES,2018,ALL DAYS,209,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,ALL VEHICLES,2018,ALL DAYS,326,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,LIGHT VEHICLES,2018,ALL DAYS,224,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,HEAVY VEHICLES,2018,ALL DAYS,102,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,ALL VEHICLES,2018,ALL DAYS,329,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,LIGHT VEHICLES,2018,ALL DAYS,222,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,HEAVY VEHICLES,2018,ALL DAYS,107,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,ALL VEHICLES,2018,AM PEAK,119,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,LIGHT VEHICLES,2018,AM PEAK,87,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,HEAVY VEHICLES,2018,AM PEAK,32,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,ALL VEHICLES,2018,AM PEAK,86,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,LIGHT VEHICLES,2018,AM PEAK,67,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,HEAVY VEHICLES,2018,AM PEAK,19,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,ALL VEHICLES,2018,AM PEAK,33,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,LIGHT VEHICLES,2018,AM PEAK,20,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,HEAVY VEHICLES,2018,AM PEAK,13,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,ALL VEHICLES,2018,OFF PEAK,328,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,LIGHT VEHICLES,2018,OFF PEAK,216,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,HEAVY VEHICLES,2018,OFF PEAK,112,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,ALL VEHICLES,2018,OFF PEAK,157,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,LIGHT VEHICLES,2018,OFF PEAK,101,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,HEAVY VEHICLES,2018,OFF PEAK,56,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,ALL VEHICLES,2018,OFF PEAK,171,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,LIGHT VEHICLES,2018,OFF PEAK,115,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,HEAVY VEHICLES,2018,OFF PEAK,56,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,ALL VEHICLES,2018,PM PEAK,167,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,LIGHT VEHICLES,2018,PM PEAK,119,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,HEAVY VEHICLES,2018,PM PEAK,48,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,ALL VEHICLES,2018,PM PEAK,63,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,LIGHT VEHICLES,2018,PM PEAK,44,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,HEAVY VEHICLES,2018,PM PEAK,19,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,ALL VEHICLES,2018,PM PEAK,104,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,LIGHT VEHICLES,2018,PM PEAK,75,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,HEAVY VEHICLES,2018,PM PEAK,29,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,ALL VEHICLES,2018,PUBLIC HOLIDAYS,466,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,335,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,131,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,231,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,170,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,61,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,235,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,165,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,70,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,ALL VEHICLES,2018,WEEKDAYS,614,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,LIGHT VEHICLES,2018,WEEKDAYS,422,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,HEAVY VEHICLES,2018,WEEKDAYS,192,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,ALL VEHICLES,2018,WEEKDAYS,306,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,LIGHT VEHICLES,2018,WEEKDAYS,212,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,HEAVY VEHICLES,2018,WEEKDAYS,94,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,ALL VEHICLES,2018,WEEKDAYS,308,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,LIGHT VEHICLES,2018,WEEKDAYS,210,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,HEAVY VEHICLES,2018,WEEKDAYS,98,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,ALL VEHICLES,2018,WEEKENDS,646,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,LIGHT VEHICLES,2018,WEEKENDS,440,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,BOTH,HEAVY VEHICLES,2018,WEEKENDS,206,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,ALL VEHICLES,2018,WEEKENDS,323,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,LIGHT VEHICLES,2018,WEEKENDS,225,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,EAST,HEAVY VEHICLES,2018,WEEKENDS,98,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,ALL VEHICLES,2018,WEEKENDS,323,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,LIGHT VEHICLES,2018,WEEKENDS,215,-31.919863,141.53447
T0236,Barrier Highway,Broken Hill,WEST,HEAVY VEHICLES,2018,WEEKENDS,108,-31.919863,141.53447
T0242,Mitchell Highway,Nyngan,BOTH,ALL VEHICLES,2018,ALL DAYS,1239,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,LIGHT VEHICLES,2018,ALL DAYS,940,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,HEAVY VEHICLES,2018,ALL DAYS,299,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,ALL VEHICLES,2018,ALL DAYS,619,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,LIGHT VEHICLES,2018,ALL DAYS,477,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,HEAVY VEHICLES,2018,ALL DAYS,142,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,ALL VEHICLES,2018,ALL DAYS,620,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,LIGHT VEHICLES,2018,ALL DAYS,463,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,HEAVY VEHICLES,2018,ALL DAYS,157,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,ALL VEHICLES,2018,AM PEAK,310,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,LIGHT VEHICLES,2018,AM PEAK,229,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,HEAVY VEHICLES,2018,AM PEAK,81,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,ALL VEHICLES,2018,AM PEAK,181,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,LIGHT VEHICLES,2018,AM PEAK,146,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,HEAVY VEHICLES,2018,AM PEAK,35,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,ALL VEHICLES,2018,AM PEAK,129,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,LIGHT VEHICLES,2018,AM PEAK,83,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,HEAVY VEHICLES,2018,AM PEAK,46,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,ALL VEHICLES,2018,OFF PEAK,615,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,LIGHT VEHICLES,2018,OFF PEAK,451,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,HEAVY VEHICLES,2018,OFF PEAK,164,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,ALL VEHICLES,2018,OFF PEAK,307,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,LIGHT VEHICLES,2018,OFF PEAK,228,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,HEAVY VEHICLES,2018,OFF PEAK,79,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,ALL VEHICLES,2018,OFF PEAK,308,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,LIGHT VEHICLES,2018,OFF PEAK,223,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,HEAVY VEHICLES,2018,OFF PEAK,85,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,ALL VEHICLES,2018,PM PEAK,349,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,LIGHT VEHICLES,2018,PM PEAK,275,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,HEAVY VEHICLES,2018,PM PEAK,74,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,ALL VEHICLES,2018,PM PEAK,149,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,LIGHT VEHICLES,2018,PM PEAK,113,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,HEAVY VEHICLES,2018,PM PEAK,36,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,ALL VEHICLES,2018,PM PEAK,200,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,LIGHT VEHICLES,2018,PM PEAK,162,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,HEAVY VEHICLES,2018,PM PEAK,38,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,ALL VEHICLES,2018,PUBLIC HOLIDAYS,1096,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,892,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,204,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,522,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,424,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,98,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,574,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,468,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,106,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,ALL VEHICLES,2018,WEEKDAYS,1274,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,LIGHT VEHICLES,2018,WEEKDAYS,955,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,HEAVY VEHICLES,2018,WEEKDAYS,319,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,ALL VEHICLES,2018,WEEKDAYS,637,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,LIGHT VEHICLES,2018,WEEKDAYS,487,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,HEAVY VEHICLES,2018,WEEKDAYS,150,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,ALL VEHICLES,2018,WEEKDAYS,637,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,LIGHT VEHICLES,2018,WEEKDAYS,468,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,HEAVY VEHICLES,2018,WEEKDAYS,169,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,ALL VEHICLES,2018,WEEKENDS,1033,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,LIGHT VEHICLES,2018,WEEKENDS,841,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,BOTH,HEAVY VEHICLES,2018,WEEKENDS,192,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,ALL VEHICLES,2018,WEEKENDS,504,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,LIGHT VEHICLES,2018,WEEKENDS,414,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,EAST,HEAVY VEHICLES,2018,WEEKENDS,90,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,ALL VEHICLES,2018,WEEKENDS,529,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,LIGHT VEHICLES,2018,WEEKENDS,427,-31.568602,147.209
T0242,Mitchell Highway,Nyngan,WEST,HEAVY VEHICLES,2018,WEEKENDS,102,-31.568602,147.209
T0245,Newell Highway,Tannabar,NORTH,ALL VEHICLES,2018,ALL DAYS,1431,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,LIGHT VEHICLES,2018,ALL DAYS,928,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,HEAVY VEHICLES,2018,ALL DAYS,503,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,ALL VEHICLES,2018,ALL DAYS,1373,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,LIGHT VEHICLES,2018,ALL DAYS,913,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,HEAVY VEHICLES,2018,ALL DAYS,460,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,ALL VEHICLES,2018,ALL DAYS,2804,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,LIGHT VEHICLES,2018,ALL DAYS,1841,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,HEAVY VEHICLES,2018,ALL DAYS,963,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,ALL VEHICLES,2018,AM PEAK,315,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,LIGHT VEHICLES,2018,AM PEAK,220,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,HEAVY VEHICLES,2018,AM PEAK,95,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,ALL VEHICLES,2018,AM PEAK,326,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,LIGHT VEHICLES,2018,AM PEAK,218,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,HEAVY VEHICLES,2018,AM PEAK,108,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,ALL VEHICLES,2018,AM PEAK,641,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,LIGHT VEHICLES,2018,AM PEAK,438,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,HEAVY VEHICLES,2018,AM PEAK,203,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,ALL VEHICLES,2018,OFF PEAK,761,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,LIGHT VEHICLES,2018,OFF PEAK,466,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,HEAVY VEHICLES,2018,OFF PEAK,295,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,ALL VEHICLES,2018,OFF PEAK,757,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,LIGHT VEHICLES,2018,OFF PEAK,461,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,HEAVY VEHICLES,2018,OFF PEAK,296,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,ALL VEHICLES,2018,OFF PEAK,1518,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,LIGHT VEHICLES,2018,OFF PEAK,927,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,HEAVY VEHICLES,2018,OFF PEAK,591,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,ALL VEHICLES,2018,PM PEAK,384,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,LIGHT VEHICLES,2018,PM PEAK,252,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,HEAVY VEHICLES,2018,PM PEAK,132,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,ALL VEHICLES,2018,PM PEAK,334,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,LIGHT VEHICLES,2018,PM PEAK,244,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,HEAVY VEHICLES,2018,PM PEAK,90,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,ALL VEHICLES,2018,PM PEAK,718,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,LIGHT VEHICLES,2018,PM PEAK,496,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,HEAVY VEHICLES,2018,PM PEAK,222,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,ALL VEHICLES,2018,PUBLIC HOLIDAYS,1173,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,892,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,281,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,ALL VEHICLES,2018,PUBLIC HOLIDAYS,1175,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,898,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,277,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,ALL VEHICLES,2018,PUBLIC HOLIDAYS,2348,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,1790,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,558,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,ALL VEHICLES,2018,WEEKDAYS,1460,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,LIGHT VEHICLES,2018,WEEKDAYS,938,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,HEAVY VEHICLES,2018,WEEKDAYS,522,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,ALL VEHICLES,2018,WEEKDAYS,1417,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,LIGHT VEHICLES,2018,WEEKDAYS,923,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,HEAVY VEHICLES,2018,WEEKDAYS,494,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,ALL VEHICLES,2018,WEEKDAYS,2877,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,LIGHT VEHICLES,2018,WEEKDAYS,1861,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,HEAVY VEHICLES,2018,WEEKDAYS,1016,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,ALL VEHICLES,2018,WEEKENDS,1294,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,LIGHT VEHICLES,2018,WEEKENDS,884,-31.315237,149.30307
T0245,Newell Highway,Tannabar,NORTH,HEAVY VEHICLES,2018,WEEKENDS,410,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,ALL VEHICLES,2018,WEEKENDS,1208,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,LIGHT VEHICLES,2018,WEEKENDS,863,-31.315237,149.30307
T0245,Newell Highway,Tannabar,SOUTH,HEAVY VEHICLES,2018,WEEKENDS,345,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,ALL VEHICLES,2018,WEEKENDS,2502,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,LIGHT VEHICLES,2018,WEEKENDS,1747,-31.315237,149.30307
T0245,Newell Highway,Tannabar,BOTH,HEAVY VEHICLES,2018,WEEKENDS,755,-31.315237,149.30307
T0251,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2018,ALL DAYS,1335,-32.577614,148.222031
T0251,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2018,ALL DAYS,847,-32.577614,148.222031
T0251,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2018,ALL DAYS,488,-32.577614,148.222031
T0251,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2018,ALL DAYS,1301,-32.577614,148.222031
T0251,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2018,ALL DAYS,836,-32.577614,148.222031
T0251,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2018,ALL DAYS,465,-32.577614,148.222031
T0251,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2018,ALL DAYS,2636,-32.577614,148.222031
T0251,Newell Highway,Tomingley,BOTH,LIGHT VEHICLES,2018,ALL DAYS,1683,-32.577614,148.222031
T0251,Newell Highway,Tomingley,BOTH,HEAVY VEHICLES,2018,ALL DAYS,953,-32.577614,148.222031
T0251,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2018,AM PEAK,302,-32.577614,148.222031
T0251,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2018,AM PEAK,199,-32.577614,148.222031
T0251,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2018,AM PEAK,103,-32.577614,148.222031
T0251,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2018,AM PEAK,313,-32.577614,148.222031
T0251,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2018,AM PEAK,199,-32.577614,148.222031
T0251,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2018,AM PEAK,114,-32.577614,148.222031
T0251,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2018,AM PEAK,615,-32.577614,148.222031
T0251,Newell Highway,Tomingley,BOTH,LIGHT VEHICLES,2018,AM PEAK,398,-32.577614,148.222031
T0251,Newell Highway,Tomingley,BOTH,HEAVY VEHICLES,2018,AM PEAK,217,-32.577614,148.222031
T0251,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2018,OFF PEAK,728,-32.577614,148.222031
T0251,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2018,OFF PEAK,419,-32.577614,148.222031
T0251,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2018,OFF PEAK,309,-32.577614,148.222031
T0251,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2018,OFF PEAK,671,-32.577614,148.222031
T0251,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2018,OFF PEAK,395,-32.577614,148.222031
T0251,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2018,OFF PEAK,276,-32.577614,148.222031
T0251,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2018,OFF PEAK,1399,-32.577614,148.222031
