Postcode,Total Registrations (2017-2021),Registrations 2017,Registrations 2018,Registrations 2019,Registrations 2020,Registrations 2021,Latitude,Longitude
2460,10,0,0,3,3,4,-30.0831893,152.8317671
2460,10,0,0,3,3,4,-29.616905,152.9429695
2460,10,0,0,3,3,4,-29.5709453,153.1406231
2460,10,0,0,3,3,4,-29.5704448,152.744146
2460,10,0,0,3,3,4,-29.3238272,152.6506222
2460,10,0,0,3,3,4,-29.5723537,152.972119
2460,10,0,0,3,3,4,-29.2958236,152.3812794
2460,10,0,0,3,3,4,-29.6857871,152.9029404
2460,10,0,0,3,3,4,-29.698286,152.8382315
2460,10,0,0,3,3,4,-29.8896198,153.0265315
2460,10,0,0,3,3,4,-29.5772132,152.8513204
2460,10,0,0,3,3,4,-29.5426783,152.6912422
2460,10,0,0,3,3,4,-29.5270959,152.7584765
2462,0,0,0,0,0,0,-29.6173163,153.0795213
2462,0,0,0,0,0,0,-29.5989588,153.1060212
2462,0,0,0,0,0,0,-29.8147648,153.2880783
2462,0,0,0,0,0,0,-29.6357456,153.1148552
2462,0,0,0,0,0,0,-29.8038923,153.2591948
2462,0,0,0,0,0,0,-29.703007,153.0685739
2462,0,0,0,0,0,0,-29.7765148,153.2982025
2462,0,0,0,0,0,0,-29.7779858,153.1494585
2462,0,0,0,0,0,0,-29.666942,153.0000416
2462,0,0,0,0,0,0,-29.6582493,153.1443045
2462,0,0,0,0,0,0,-29.633333,153.033333
2462,0,0,0,0,0,0,-29.8529617,153.2623879
2463,3,0,0,0,0,3,-29.4471368,153.1855402
2463,3,0,0,0,0,3,-29.398333,153.176111
2463,3,0,0,0,0,3,-29.4220473,153.206161
2463,3,0,0,0,0,3,-29.6430001,153.3074519
2463,3,0,0,0,0,3,-29.5005759,153.2247183
2463,3,0,0,0,0,3,-29.4714376,153.18149
2463,3,0,0,0,0,3,-29.3066466,153.1405349
2463,3,0,0,0,0,3,-29.4491256,153.244462
2463,3,0,0,0,0,3,-29.4486305,153.214752
2463,3,0,0,0,0,3,-29.4649592,153.2680351
2463,3,0,0,0,0,3,-29.41629,153.2916107
2463,3,0,0,0,0,3,-29.7006841,153.2844336
2463,3,0,0,0,0,3,-29.5625891,153.2365039
2463,3,0,0,0,0,3,-29.5396771,153.2518266
2463,3,0,0,0,0,3,-29.6652229,153.2948148
2463,3,0,0,0,0,3,-29.4675751,153.2179452
2463,3,0,0,0,0,3,-29.401392,153.0890904
2463,3,0,0,0,0,3,-29.5152778,153.1347222
2463,3,0,0,0,0,3,-29.5153,153.135
2464,3,0,0,0,0,3,-29.479167,153.359444
2464,3,0,0,0,0,3,-29.402719,153.3330877
2464,3,0,0,0,0,3,-29.4502977,153.3122414
2464,3,0,0,0,0,3,-29.4788727,153.3444594
2464,3,0,0,0,0,3,-29.4332211,153.3406236
2464,3,0,0,0,0,3,-29.5308515,153.3317589
2465,0,0,0,0,0,0,-29.4168813,153.244462
2466,0,0,0,0,0,0,-29.4017094,153.3512005
2466,0,0,0,0,0,0,-29.3592595,153.3255908
2466,0,0,0,0,0,0,-29.3670484,153.3669871
2469,3,0,0,0,0,3,-29.053,152.601
2469,3,0,0,0,0,3,-29.4135615,152.9944064
2469,3,0,0,0,0,3,-28.5766235,152.5895979
2469,3,0,0,0,0,3,-28.8398,152.796
2469,3,0,0,0,0,3,-28.8397797,152.7964788
2469,3,0,0,0,0,3,-28.7389965,152.6239197
2469,3,0,0,0,0,3,-28.9152316,152.5443612
2469,3,0,0,0,0,3,-28.8021178,152.6394542
2469,3,0,0,0,0,3,-29.0418495,152.5329825
2469,3,0,0,0,0,3,-29.1163594,153.1834587
2469,3,0,0,0,0,3,-29.0478972,152.8345554
2469,3,0,0,0,0,3,-28.8039535,152.7317268
2469,3,0,0,0,0,3,-29.1954202,152.9816477
2469,3,0,0,0,0,3,-29.2545,152.965
2469,3,0,0,0,0,3,-28.6706,152.588
2469,3,0,0,0,0,3,-28.5469728,152.647876
2469,3,0,0,0,0,3,-29.3846304,153.244462
2469,3,0,0,0,0,3,-29.15,152.933333
2469,3,0,0,0,0,3,-28.9152,152.544
2469,3,0,0,0,0,3,-29.1128964,152.7187945
2469,3,0,0,0,0,3,-28.8758614,152.7023806
2469,3,0,0,0,0,3,-28.986083,152.7297064
2469,3,0,0,0,0,3,-28.9269577,152.3726514
2469,3,0,0,0,0,3,-28.9269577,152.3726514
2469,3,0,0,0,0,3,-28.6374986,152.6345799
2469,3,0,0,0,0,3,-29.0898523,152.5197067
2469,3,0,0,0,0,3,-29.187099,153.1528989
2469,3,0,0,0,0,3,-29.3740622,153.2827695
2469,3,0,0,0,0,3,-28.7309581,152.6831178
2469,3,0,0,0,0,3,-28.6516796,152.5564663
2469,3,0,0,0,0,3,-28.921403,152.8215918
2469,3,0,0,0,0,3,-28.8501683,152.5674877
2469,3,0,0,0,0,3,-28.6685253,152.5874043
2469,3,0,0,0,0,3,-29.1202,152.602
2469,3,0,0,0,0,3,-29.1422518,152.8669068
2469,3,0,0,0,0,3,-29.0087321,152.6049363
2469,3,0,0,0,0,3,-28.8233065,152.6028256
2469,3,0,0,0,0,3,-28.7466448,152.5369267
2469,3,0,0,0,0,3,-28.7766944,152.5791139
2469,3,0,0,0,0,3,-28.9076761,152.721835
2469,3,0,0,0,0,3,-29.0307514,152.5480319
2469,3,0,0,0,0,3,-29.3417952,153.2172087
2469,3,0,0,0,0,3,-29.3068691,152.8908059
2469,3,0,0,0,0,3,-28.8547444,152.7992689
2469,3,0,0,0,0,3,-29.1451048,153.0221634
2469,3,0,0,0,0,3,-28.65,152.6
2469,3,0,0,0,0,3,-28.6952112,152.4290563
2469,3,0,0,0,0,3,-28.9467554,152.5676801
2469,3,0,0,0,0,3,-28.7089844,152.6921612
2469,3,0,0,0,0,3,-29.0614812,152.6521768
2469,3,0,0,0,0,3,-28.78264,152.447613
2469,3,0,0,0,0,3,-29.0580722,152.9209512
2469,3,0,0,0,0,3,-28.8983824,152.653238
2469,3,0,0,0,0,3,-28.8418993,152.780439
2469,3,0,0,0,0,3,-29.1888456,152.8583162
2469,3,0,0,0,0,3,-28.918188,152.5517026
2469,3,0,0,0,0,3,-28.7960754,152.8062522
2469,3,0,0,0,0,3,-28.8408412,152.6837119
2469,3,0,0,0,0,3,-28.5653787,152.6930592
2469,3,0,0,0,0,3,-29.3882456,153.2238376
2469,3,0,0,0,0,3,-29.2891166,153.0110787
2469,3,0,0,0,0,3,-29.356111,153.276944
2469,3,0,0,0,0,3,-29.0851369,152.8698481
2469,3,0,0,0,0,3,-28.6156513,152.5395894
2470,15,3,3,3,3,3,-29.053,152.601
2470,15,3,3,3,3,3,-28.7019668,152.8150418
2470,15,3,3,3,3,3,-28.7859948,153.0253108
2470,15,3,3,3,3,3,-28.7123936,153.0071886
2470,15,3,3,3,3,3,-28.866667,153.05
2470,15,3,3,3,3,3,-28.8784,152.968
2470,15,3,3,3,3,3,-28.9911603,153.0263177
2470,15,3,3,3,3,3,-28.8157507,152.9610486
2470,15,3,3,3,3,3,-28.6820328,152.8654361
2470,15,3,3,3,3,3,-28.7559506,152.8883524
2470,15,3,3,3,3,3,-28.756,152.888
2470,15,3,3,3,3,3,-28.7853,152.863
2470,15,3,3,3,3,3,-29.0358122,153.0731729
2470,15,3,3,3,3,3,-28.7904051,152.9934196
2470,15,3,3,3,3,3,-28.8693385,153.1038127
2470,15,3,3,3,3,3,-28.9494691,152.9757621
2470,15,3,3,3,3,3,-28.8026679,152.8889119
2470,15,3,3,3,3,3,-28.985958,152.8843514
2470,15,3,3,3,3,3,-28.8051862,153.1030766
2470,15,3,3,3,3,3,-28.7976139,153.0677447
2470,15,3,3,3,3,3,-28.8568806,152.9022049
2470,15,3,3,3,3,3,-28.6865688,152.8069873
2470,15,3,3,3,3,3,-28.90304,152.9632555
2470,15,3,3,3,3,3,-28.834059,153.1024117
2470,15,3,3,3,3,3,-28.7451771,152.952221
2470,15,3,3,3,3,3,-28.8667,153.133
2470,15,3,3,3,3,3,-28.9701805,152.8525686
2470,15,3,3,3,3,3,-28.8560577,152.9669338
2470,15,3,3,3,3,3,-28.6633143,152.8446197
2470,15,3,3,3,3,3,-28.8716269,153.0387848
2470,15,3,3,3,3,3,-28.9535888,153.0603846
2471,0,0,0,0,0,0,-29.056057,153.1753315
2471,0,0,0,0,0,0,-28.9540028,153.244462
2471,0,0,0,0,0,0,-28.993391,153.2816992
2471,0,0,0,0,0,0,-29.027127,153.309294
2471,0,0,0,0,0,0,-28.9690748,153.3653508
2471,0,0,0,0,0,0,-28.9177415,153.109702
2471,0,0,0,0,0,0,-29.0636831,153.3417171
2471,0,0,0,0,0,0,-29.086751,153.2857165
2471,0,0,0,0,0,0,-28.9305883,153.1631521
2471,0,0,0,0,0,0,-29.1126,153.108
2471,0,0,0,0,0,0,-29.0229,153.2
2472,0,0,0,0,0,0,-28.9964992,153.4099288
2472,0,0,0,0,0,0,-29.0305315,153.3505606
2472,0,0,0,0,0,0,-29.2452825,153.3348704
2472,0,0,0,0,0,0,-29.0463335,153.3741449
2472,0,0,0,0,0,0,-29.1482,153.321
2472,0,0,0,0,0,0,-29.15,153.283333
2472,0,0,0,0,0,0,-29.0252064,153.3888863
2472,0,0,0,0,0,0,-29.1993199,153.2715344
2472,0,0,0,0,0,0,-29.1377,153.375
2472,0,0,0,0,0,0,-29.0934,153.337
2472,0,0,0,0,0,0,-29.078029,153.3616154
2473,15,3,3,3,3,3,-29.1242,153.431
2473,15,3,3,3,3,3,-29.0845098,153.3888863
2473,15,3,3,3,3,3,-29.1086171,153.4217078
2473,15,3,3,3,3,3,-29.1214132,153.4221883
2473,15,3,3,3,3,3,-29.1086171,153.4217078
2474,6,0,0,0,3,3,-28.581667,152.817778
2474,6,0,0,0,3,3,-28.5379856,153.1148552
2474,6,0,0,0,3,3,-28.3952657,153.0700818
2474,6,0,0,0,3,3,-28.6,153.1
2474,6,0,0,0,3,3,-28.6911053,153.003029
2474,6,0,0,0,3,3,-28.4784888,153.0305349
2474,6,0,0,0,3,3,-28.3630981,153.0066638
2474,6,0,0,0,3,3,-28.3784986,152.6939973
2474,6,0,0,0,3,3,-28.5878941,152.9036758
2474,6,0,0,0,3,3,-28.688309,152.963863
2474,6,0,0,0,3,3,-28.6605388,152.9029613
2474,6,0,0,0,3,3,-28.5693374,153.0088712
2474,6,0,0,0,3,3,-28.403824,152.8893351
2474,6,0,0,0,3,3,-28.6190289,152.9764978
2474,6,0,0,0,3,3,-28.6151392,152.8128682
2474,6,0,0,0,3,3,-28.434435,152.9551634
2474,6,0,0,0,3,3,-28.5033807,153.0600082
2474,6,0,0,0,3,3,-28.4371585,152.8169114
2474,6,0,0,0,3,3,-28.5686121,153.0559687
2474,6,0,0,0,3,3,-28.629017,152.9608002
2474,6,0,0,0,3,3,-28.5379634,153.037202
2474,6,0,0,0,3,3,-28.6401549,152.8729439
2474,6,0,0,0,3,3,-28.5466467,152.9645473
2474,6,0,0,0,3,3,-28.6253894,153.0025814
2474,6,0,0,0,3,3,-28.6039401,153.0335225
2474,6,0,0,0,3,3,-28.3885291,152.9993058
2474,6,0,0,0,3,3,-28.4398902,153.0033359
2474,6,0,0,0,3,3,-28.6012448,152.9941554
2474,6,0,0,0,3,3,-28.4419899,152.8676421
2474,6,0,0,0,3,3,-28.492709,152.9029404
2474,6,0,0,0,3,3,-28.4697216,152.8064673
2474,6,0,0,0,3,3,-28.4665464,152.8941152
2474,6,0,0,0,3,3,-28.3856199,152.8528674
2474,6,0,0,0,3,3,-28.4303288,152.770703
2474,6,0,0,0,3,3,-28.5580731,152.8558773
2474,6,0,0,0,3,3,-28.4214342,152.861392
2474,6,0,0,0,3,3,-28.4656808,152.9183853
2474,6,0,0,0,3,3,-28.5627381,152.7919913
2474,6,0,0,0,3,3,-28.4150141,152.7420111
2474,6,0,0,0,3,3,-28.5377309,152.8772014
2474,6,0,0,0,3,3,-28.5369099,153.0876182
2474,6,0,0,0,3,3,-28.5537944,153.1384143
2474,6,0,0,0,3,3,-28.4416266,153.0283712
2474,6,0,0,0,3,3,-28.5540639,152.9595773
2474,6,0,0,0,3,3,-28.5282119,152.9695087
2474,6,0,0,0,3,3,-28.5440406,152.9364058
2475,0,0,0,0,0,0,-28.4522,152.515
2475,0,0,0,0,0,0,-28.6327519,152.4176334
2475,0,0,0,0,0,0,-28.5292925,152.439776
2475,0,0,0,0,0,0,-28.4610555,152.5183013
2475,0,0,0,0,0,0,-28.4584105,152.4436578
2476,0,0,0,0,0,0,-28.3760196,152.3154492
2476,0,0,0,0,0,0,-28.3493234,152.3997246
2476,0,0,0,0,0,0,-28.5003613,152.565703
2476,0,0,0,0,0,0,-28.4632146,152.6553844
2476,0,0,0,0,0,0,-28.389955,152.4236345
2476,0,0,0,0,0,0,-28.4106343,152.3062838
2476,0,0,0,0,0,0,-28.3499812,152.6212765
2476,0,0,0,0,0,0,-28.4352628,152.2413075
2476,0,0,0,0,0,0,-28.4182386,152.5833847
2476,0,0,0,0,0,0,-28.403151,152.427307
2476,0,0,0,0,0,0,-28.4071592,152.6559808
2476,0,0,0,0,0,0,-28.3940787,152.6185302
2477,14,0,0,3,5,6,-28.80611,153.44528
2477,14,0,0,3,5,6,-28.8408655,153.4495841
2477,14,0,0,3,5,6,-28.975,153.40639
2477,14,0,0,3,5,6,-28.9807639,153.4567179
2477,14,0,0,3,5,6,-28.8920216,153.4095259
2477,14,0,0,3,5,6,-28.9609682,153.4803044
2477,14,0,0,3,5,6,-28.9891844,153.4574465
2477,14,0,0,3,5,6,-28.8671184,153.4449124
2477,14,0,0,3,5,6,-28.91083,153.43611
2477,14,0,0,3,5,6,-28.7723955,153.4567092
2477,14,0,0,3,5,6,-28.86833,153.40306
2477,14,0,0,3,5,6,-28.8762313,153.3859379
2477,14,0,0,3,5,6,-28.818097,153.4685065
2477,14,0,0,3,5,6,-28.87294,153.47145
2477,14,0,0,3,5,6,-28.95,153.466667
2477,14,0,0,3,5,6,-28.816667,153.4
2478,93,3,7,16,28,39,-28.8379654,153.5629067
2478,93,3,7,16,28,39,-28.838,153.563
2478,93,3,7,16,28,39,-28.916122,153.4596584
2478,93,3,7,16,28,39,-28.82722,153.52694
2478,93,3,7,16,28,39,-28.8537305,153.5865127
2478,93,3,7,16,28,39,-28.91667,153.52306
2478,93,3,7,16,28,39,-28.8870268,153.5393031
2478,93,3,7,16,28,39,-28.7776,153.529
2478,93,3,7,16,28,39,-28.8,153.583333
2478,93,3,7,16,28,39,-28.9476843,153.506852
2478,93,3,7,16,28,39,-28.9099236,153.4783992
2478,93,3,7,16,28,39,-28.9174192,153.4943855
2478,93,3,7,16,28,39,-28.82639,153.60528
2478,93,3,7,16,28,39,-28.8811894,153.5629067
2478,93,3,7,16,28,39,-28.816667,153.5
2478,93,3,7,16,28,39,-28.8,153.516667
2478,93,3,7,16,28,39,-28.8646166,153.5332596
2479,98,6,9,18,29,36,-28.6864297,153.5224671
2479,98,6,9,18,29,36,-28.7041877,153.4921029
2479,98,6,9,18,29,36,-28.73139,153.515
2479,98,6,9,18,29,36,-28.6974127,153.5629067
2479,98,6,9,18,29,36,-28.6393085,153.4921029
2479,98,6,9,18,29,36,-28.7690428,153.4921029
2479,98,6,9,18,29,36,-28.7573446,153.5393031
2479,98,6,9,18,29,36,-28.6549951,153.5540551
2479,98,6,9,18,29,36,-28.72715,153.46695
2479,98,6,9,18,29,36,-28.72056,153.52944
2479,98,6,9,18,29,36,-28.682564,153.4921029
2479,98,6,9,18,29,36,-28.661,153.563
2480,81,5,6,14,25,31,-28.7126007,153.0785074
2480,81,5,6,14,25,31,-28.7510243,153.086146
2480,81,5,6,14,25,31,-28.75,153.35
2480,81,5,6,14,25,31,-28.7656333,153.2208914
2480,81,5,6,14,25,31,-28.5488555,153.1914317
2480,81,5,6,14,25,31,-28.7732431,153.3711967
2480,81,5,6,14,25,31,-28.78144,153.244462
2480,81,5,6,14,25,31,-28.69141,153.0500809
2480,81,5,6,14,25,31,-28.7462192,153.4478616
2480,81,5,6,14,25,31,-28.7696167,153.1384143
2480,81,5,6,14,25,31,-28.8278486,153.209107
2480,81,5,6,14,25,31,-28.8317775,153.3417171
2480,81,5,6,14,25,31,-28.8663164,153.1667623
2480,81,5,6,14,25,31,-28.733333,153.4
2480,81,5,6,14,25,31,-28.6469025,153.2208914
2480,81,5,6,14,25,31,-28.7092679,153.3623524
2480,81,5,6,14,25,31,-28.6573257,153.3594044
2480,81,5,6,14,25,31,-28.9924145,153.3741449
2480,81,5,6,14,25,31,-28.683333,153.316667
2480,81,5,6,14,25,31,-28.8259091,153.2886636
2480,81,5,6,14,25,31,-28.7624423,153.4095259
2480,81,5,6,14,25,31,-28.6917799,153.4331163
2480,81,5,6,14,25,31,-28.6535,153.457
2480,81,5,6,14,25,31,-28.7881123,153.1708413
2480,81,5,6,14,25,31,-28.6451727,153.161976
2480,81,5,6,14,25,31,-28.8169723,153.2783491
2480,81,5,6,14,25,31,-28.7308033,153.2474085
2480,81,5,6,14,25,31,-28.816667,153.316667
2480,81,5,6,14,25,31,-28.8736,153.258
2480,81,5,6,14,25,31,-28.7918919,153.3063467
2480,81,5,6,14,25,31,-28.7041526,153.1855402
2480,81,5,6,14,25,31,-28.7108941,153.2680351
2480,81,5,6,14,25,31,-28.700881,153.2208914
2480,81,5,6,14,25,31,-28.7943934,153.3181362
2480,81,5,6,14,25,31,-28.6633657,153.1207447
2480,81,5,6,14,25,31,-28.7796773,153.1855402
2480,81,5,6,14,25,31,-28.5372034,153.161976
2480,81,5,6,14,25,31,-28.8305541,153.3741449
2480,81,5,6,14,25,31,-28.8093154,153.2882876
2480,81,5,6,14,25,31,-28.8087,153.27
2480,81,5,6,14,25,31,-28.801434,153.3004522
2480,81,5,6,14,25,31,-28.8358248,153.2591948
2480,81,5,6,14,25,31,-28.9293277,153.3564564
2480,81,5,6,14,25,31,-28.8726007,153.1914317
2480,81,5,6,14,25,31,-28.78986,153.3859379
2480,81,5,6,14,25,31,-28.6717,153.341
2480,81,5,6,14,25,31,-28.715278,153.301111
2480,81,5,6,14,25,31,-28.8495596,153.2857165
2480,81,5,6,14,25,31,-28.6147878,153.1796675
2480,81,5,6,14,25,31,-28.5452674,153.287876
2480,81,5,6,14,25,31,-28.595833,153.223056
2480,81,5,6,14,25,31,-28.7889579,153.2798225
2480,81,5,6,14,25,31,-28.7233877,153.3269787
2480,81,5,6,14,25,31,-28.6348481,153.4065773
2480,81,5,6,14,25,31,-28.7885974,153.3417171
2480,81,5,6,14,25,31,-28.7381514,153.1678668
2480,81,5,6,14,25,31,-28.6735163,153.3977316
2480,81,5,6,14,25,31,-28.926689,153.2680351
2480,81,5,6,14,25,31,-28.8826635,153.2385691
2480,81,5,6,14,25,31,-28.8163175,153.2562482
2480,81,5,6,14,25,31,-33.4997,149.319
2480,81,5,6,14,25,31,-28.5870497,153.1678668
2480,81,5,6,14,25,31,-28.6165305,153.2968416
2480,81,5,6,14,25,31,-28.666667,153.283333
2480,81,5,6,14,25,31,-28.8579378,153.3505606
2480,81,5,6,14,25,31,-28.9259481,153.3151888
2480,81,5,6,14,25,31,-28.950028,153.3269787
2480,81,5,6,14,25,31,-28.7482845,153.2916107
2480,81,5,6,14,25,31,-28.8005107,153.2326763
2480,81,5,6,14,25,31,-28.6286535,153.2621415
2480,81,5,6,14,25,31,-28.5941,153.245
2480,81,5,6,14,25,31,-28.6012,153.401
2480,81,5,6,14,25,31,-28.647078,153.3143196
2480,81,5,6,14,25,31,-28.7661552,153.3122414
2480,81,5,6,14,25,31,-28.9,153.3
2481,130,3,3,22,46,56,-28.7264578,153.5983166
2481,130,3,3,22,46,56,-28.6473671,153.601977
2481,130,3,3,22,46,56,-28.6300354,153.5511046
2481,130,3,3,22,46,56,-28.6774,153.584
2481,130,3,3,22,46,56,-28.5985151,153.5039021
2481,130,3,3,22,46,56,-28.665278,153.584722
2481,130,3,3,22,46,56,-28.6877669,153.6073888
2481,130,3,3,22,46,56,-28.6724571,153.5599561
2481,130,3,3,22,46,56,-28.6065992,153.5527761
2482,85,3,6,14,26,36,-28.6052931,153.4331163
2482,85,3,6,14,26,36,-28.5496474,153.3645634
2482,85,3,6,14,26,36,-28.5387705,153.4124746
2482,85,3,6,14,26,36,-28.5187643,153.4331163
2482,85,3,6,14,26,36,-28.5919419,153.4596584
2482,85,3,6,14,26,36,-28.5469354,153.4969812
2482,85,3,6,14,26,36,-28.5536932,153.4449124
2482,85,3,6,14,26,36,-28.5158985,153.4065773
2482,85,3,6,14,26,36,-28.6011742,153.4006801
2482,85,3,6,14,26,36,-28.4944004,153.3816338
2482,85,3,6,14,26,36,-28.5196744,153.3859379
2482,85,3,6,14,26,36,-28.5660558,153.3815155
2482,85,3,6,14,26,36,-28.5652,153.4346
2483,37,3,3,7,11,13,-28.503589,153.5157018
2483,37,3,3,7,11,13,-28.5557919,153.5436394
2483,37,3,3,7,11,13,-28.4179456,153.4685065
2483,37,3,3,7,11,13,-28.455356,153.4921029
2483,37,3,3,7,11,13,-28.4849843,153.4655571
2483,37,3,3,7,11,13,-28.4337022,153.4921029
2483,37,3,3,7,11,13,-28.516667,153.55
2483,37,3,3,7,11,13,-28.5099105,153.5340786
2483,37,3,3,7,11,13,-28.4169693,153.5157018
2483,37,3,3,7,11,13,-28.4981216,153.5470945
2483,37,3,3,7,11,13,-28.499167,153.483889
2483,37,3,3,7,11,13,-28.4513691,153.4213208
2483,37,3,3,7,11,13,-28.4562563,153.5385655
2483,37,3,3,7,11,13,-28.48,153.498333
2484,40,3,4,8,10,15,-28.4067234,153.1708123
2484,40,3,4,8,10,15,-32.7915,152.109
2484,40,3,4,8,10,15,-28.3403216,153.375619
2484,40,3,4,8,10,15,-28.4150338,153.1973233
2484,40,3,4,8,10,15,-28.35,153.366667
2484,40,3,4,8,10,15,-28.4369457,153.2466718
2484,40,3,4,8,10,15,-28.4199903,153.2591948
2484,40,3,4,8,10,15,-28.3159344,153.2916107
2484,40,3,4,8,10,15,-28.4522931,153.3741449
2484,40,3,4,8,10,15,-28.333333,153.5
2484,40,3,4,8,10,15,-28.4964535,153.3269787
2484,40,3,4,8,10,15,-28.316667,153.433333
2484,40,3,4,8,10,15,-28.3208858,153.3151888
2484,40,3,4,8,10,15,-28.383333,153.516667
2484,40,3,4,8,10,15,-28.4935033,153.2980471
2484,40,3,4,8,10,15,-28.2756739,153.4095259
2484,40,3,4,8,10,15,-28.3904513,153.3401724
2484,40,3,4,8,10,15,-28.3790169,153.3859379
2484,40,3,4,8,10,15,-28.283333,153.366667
2484,40,3,4,8,10,15,-28.351,153.305
2484,40,3,4,8,10,15,-28.303726,153.4921029
2484,40,3,4,8,10,15,-28.320843,153.483254
2484,40,3,4,8,10,15,-28.365,153.42611
2484,40,3,4,8,10,15,-28.2952002,153.244462
2484,40,3,4,8,10,15,-28.3334,153.4334
2484,40,3,4,8,10,15,-28.4718287,153.2647932
2484,40,3,4,8,10,15,-28.489447,153.249757
2484,40,3,4,8,10,15,-28.3115938,153.3741449
2484,40,3,4,8,10,15,-28.3237928,153.2252987
2484,40,3,4,8,10,15,-28.4498926,153.1624078
2484,40,3,4,8,10,15,-28.4948333,153.2680351
2484,40,3,4,8,10,15,-28.5,153.216667
2484,40,3,4,8,10,15,-28.3872211,153.3187577
2484,40,3,4,8,10,15,-28.3322568,153.3827556
2484,40,3,4,8,10,15,-28.3323,153.383
2484,40,3,4,8,10,15,-28.3406514,153.4095259
2484,40,3,4,8,10,15,-28.3,153.333333
2484,40,3,4,8,10,15,-28.3291574,153.3417171
2484,40,3,4,8,10,15,-28.281123,153.2643516
2484,40,3,4,8,10,15,-28.3225704,153.4655571
2484,40,3,4,8,10,15,-28.3687255,153.4921029
2484,40,3,4,8,10,15,-28.3812197,153.1628702
2484,40,3,4,8,10,15,-28.3495201,153.5039021
2484,40,3,4,8,10,15,-28.35,153.55
2484,40,3,4,8,10,15,-28.4522258,153.3512975
2484,40,3,4,8,10,15,-28.4198335,153.3741449
2484,40,3,4,8,10,15,-28.3406514,153.4095259
2484,40,3,4,8,10,15,-28.4,153.4
2484,40,3,4,8,10,15,-28.4349334,153.2916107
2484,40,3,4,8,10,15,-28.2574504,153.3741449
2484,40,3,4,8,10,15,-28.366667,153.216667
2484,40,3,4,8,10,15,-28.3539136,153.1862767
2484,40,3,4,8,10,15,-28.2997993,153.4213208
2484,40,3,4,8,10,15,-28.416667,153.333333
2484,40,3,4,8,10,15,-28.2751168,153.3033994
2484,40,3,4,8,10,15,-28.2540097,153.4095259
2484,40,3,4,8,10,15,-28.3634316,153.4537599
2484,40,3,4,8,10,15,-28.3193,153.256
2485,8,0,0,0,3,5,-28.178556,153.5157018
2485,8,0,0,0,3,5,-28.1869511,153.5039021
2486,20,0,0,3,7,10,-28.223333,153.538056
2486,20,0,0,3,7,10,-28.233333,153.466667
2486,20,0,0,3,7,10,-28.215576,153.484295
2486,20,0,0,3,7,10,-28.2491841,153.4773549
2486,20,0,0,3,7,10,-28.233333,153.416667
2486,20,0,0,3,7,10,-28.206342,153.4537599
2486,20,0,0,3,7,10,-28.1712097,153.4803044
2486,20,0,0,3,7,10,-28.2417438,153.4611331
2486,20,0,0,3,7,10,-28.2277889,153.4006801
2486,20,0,0,3,7,10,-28.1972399,153.4360653
2486,20,0,0,3,7,10,-28.2411564,153.5039021
2486,20,0,0,3,7,10,-28.1942932,153.5393031
2486,20,0,0,3,7,10,-28.2,153.545
2486,20,0,0,3,7,10,-28.2514205,153.4360653
2487,30,0,3,6,10,11,-28.2887,153.5739
2487,30,0,3,6,10,11,-28.2378,153.5613
2487,30,0,3,6,10,11,-28.283333,153.55
2487,30,0,3,6,10,11,-28.316667,153.533333
2487,30,0,3,6,10,11,-28.2,153.5667
2487,30,0,3,6,10,11,-28.2888971,153.5493143
2487,30,0,3,6,10,11,-28.2645938,153.5776602
2487,30,0,3,6,10,11,-28.2824136,153.506852
2488,3,0,0,0,0,3,-28.333333,153.558333
2488,3,0,0,0,0,3,-28.3436238,153.5732341
2488,3,0,0,0,0,3,-28.337,153.536
2489,12,0,0,0,4,8,-28.3609282,153.5717587
2489,12,0,0,0,4,8,-28.3877489,153.5580894
2489,12,0,0,0,4,8,-28.4035,153.566
2490,15,3,3,3,3,3,-28.2642113,153.4714559
2490,15,3,3,3,3,3,-28.283333,153.483333
2500,90,5,6,14,29,36,-34.4383388,150.8827443
2500,90,5,6,14,29,36,-34.416111,150.883889
2500,90,5,6,14,29,36,-34.4072659,150.8754745
2500,90,5,6,14,29,36,-34.4327791,150.8711127
2500,90,5,6,14,29,36,-34.4,150.85
2500,90,5,6,14,29,36,-34.4412141,150.8718397
2500,90,5,6,14,29,36,-34.4082294,150.8987392
2500,90,5,6,14,29,36,-34.4514295,150.8696588
2500,90,5,6,14,29,36,-34.424411,150.868205
2500,90,5,6,14,29,36,-34.4278121,150.8930607
2500,90,5,6,14,29,36,-34.4355,150.887
2500,90,5,6,14,29,36,-34.4082,150.899
2500,90,5,6,14,29,36,-34.424411,150.868205
2502,17,3,3,3,3,5,-34.471111,150.871944
2502,17,3,3,3,3,5,-34.4854,150.866
2502,17,3,3,3,3,5,-34.500833,150.881667
2502,17,3,3,3,3,5,-34.484444,150.8875
2505,15,3,3,3,3,3,-34.4922147,150.8897367
2505,15,3,3,3,3,3,-34.4744767,150.8900145
2506,9,0,0,3,3,3,-34.4793722,150.840584
2508,21,3,3,3,5,7,-34.2457264,150.9729194
2508,21,3,3,3,5,7,-34.2299689,150.9084031
2508,21,3,3,3,5,7,-34.183333,151.0
2508,21,3,3,3,5,7,-34.1782842,151.0232962
2508,21,3,3,3,5,7,-34.2485278,150.9414169
2508,21,3,3,3,5,7,-34.216667,151.0
